co2	temp	humidity
479	24.24	49.72
480	24.23	49.7
481	24.23	49.69
481	24.24	49.73
481	24.2	49.72
481	24.24	49.73
481	24.24	49.67
481	24.21	49.7
480	24.23	49.71
479	24.23	49.74
479	24.23	49.74
478	24.23	49.74
480	24.21	49.74
480	24.21	49.73
481	24.21	49.75
480	24.2	49.72
480	24.2	49.74
480	24.23	49.74
479	24.21	49.76
480	24.23	49.72
480	24.21	49.7
480	24.21	49.65
478	24.21	49.67
478	24.23	49.68
477	24.23	49.67
477	24.2	49.68
477	24.23	49.64
478	24.24	49.61
478	24.23	49.65
478	24.21	49.63
478	24.21	49.6
477	24.21	49.63
478	24.23	49.62
478	24.23	49.59
478	24.21	49.59
477	24.2	49.61
477	24.23	49.63
478	24.21	49.64
478	24.23	49.62
479	24.2	49.59
480	24.21	49.57
479	24.21	49.58
480	24.21	49.6
479	24.23	49.58
480	24.21	49.63
479	24.21	49.6
479	24.21	49.6
479	24.23	49.6
479	24.24	49.6
478	24.24	49.6
478	24.23	49.56
478	24.21	49.57
478	24.23	49.53
478	24.21	49.53
480	24.21	49.53
480	24.21	49.54
480	24.2	49.47
480	24.24	49.48
480	24.21	49.52
481	24.21	49.48
481	24.24	49.48
481	24.21	49.47
481	24.21	49.5
480	24.21	49.45
480	24.2	49.44
479	24.2	49.42
479	24.2	49.49
478	24.2	49.44
478	24.19	49.47
478	24.19	49.47
479	24.21	49.47
479	24.2	49.46
479	24.2	49.45
479	24.2	49.47
478	24.21	49.43
478	24.2	49.45
478	24.2	49.45
478	24.19	49.47
478	24.2	49.44
477	24.19	49.46
477	24.2	49.49
477	24.19	49.5
477	24.19	49.5
477	24.21	49.51
478	24.2	49.47
477	24.2	49.47
477	24.21	49.45
476	24.19	49.4
476	24.2	49.43
477	24.17	49.4
477	24.17	49.44
477	24.2	49.44
477	24.19	49.45
477	24.19	49.45
477	24.2	49.4
476	24.2	49.38
477	24.19	49.39
477	24.23	49.4
477	24.2	49.34
478	24.2	49.37
477	24.2	49.4
477	24.21	49.34
476	24.21	49.36
476	24.19	49.36
475	24.19	49.36
476	24.2	49.34
476	24.21	49.34
476	24.19	49.36
476	24.21	49.34
476	24.2	49.29
476	24.23	49.29
475	24.2	49.3
475	24.19	49.32
475	24.21	49.32
475	24.2	49.3
474	24.21	49.31
475	24.19	49.28
475	24.21	49.25
475	24.2	49.25
475	24.19	49.28
475	24.2	49.27
476	24.17	49.29
476	24.19	49.3
475	24.2	49.3
475	24.19	49.33
476	24.17	49.32
475	24.17	49.28
475	24.19	49.3
476	24.19	49.32
476	24.19	49.32
476	24.2	49.28
476	24.19	49.32
475	24.19	49.33
475	24.17	49.28
476	24.19	49.25
476	24.19	49.25
476	24.17	49.24
476	24.19	49.22
476	24.19	49.25
476	24.17	49.27
478	24.17	49.21
478	24.19	49.21
477	24.16	49.18
476	24.17	49.21
474	24.17	49.21
473	24.19	49.23
473	24.17	49.21
474	24.17	49.21
474	24.19	49.21
474	24.19	49.17
474	24.19	49.21
473	24.19	49.16
473	24.19	49.16
473	24.17	49.17
473	24.19	49.21
473	24.19	49.18
474	24.19	49.16
474	24.17	49.2
474	24.17	49.2
475	24.19	49.22
475	24.17	49.16
476	24.17	49.17
476	24.19	49.18
475	24.16	49.17
475	24.19	49.22
476	24.17	49.17
476	24.17	49.16
476	24.16	49.12
475	24.17	49.12
476	24.17	49.17
476	24.15	49.19
476	24.17	49.2
476	24.16	49.11
476	24.17	49.14
475	24.19	49.16
475	24.17	49.17
475	24.17	49.12
476	24.19	49.12
476	24.17	49.09
475	24.16	49.07
475	24.16	49.09
475	24.16	49.1
475	24.16	49.07
475	24.16	49.11
475	24.16	49.09
475	24.16	49.12
475	24.17	49.11
474	24.17	49.11
474	24.15	49.05
474	24.16	49.13
474	24.17	49.06
474	24.16	49.12
472	24.13	49.07
472	24.15	49.06
472	24.17	49.12
473	24.16	49.1
474	24.16	49.1
474	24.16	49.08
474	24.16	49.06
474	24.16	49.08
474	24.17	49.07
473	24.16	49.1
474	24.16	49.0
474	24.15	49.03
473	24.19	49.03
473	24.16	49.06
473	24.17	49.1
473	24.16	49.05
472	24.15	49.02
473	24.16	49.03
472	24.16	49.02
473	24.16	49.03
473	24.16	49.01
472	24.16	49.03
472	24.16	49.1
472	24.16	49.08
471	24.15	49.08
471	24.17	49.06
471	24.16	49.02
471	24.15	49.01
472	24.16	49.01
471	24.16	49.0
471	24.17	48.97
471	24.17	49.01
472	24.16	48.98
473	24.16	48.96
473	24.16	48.99
473	24.16	48.97
471	24.16	48.98
471	24.16	48.99
472	24.16	48.98
472	24.16	48.96
472	24.17	48.98
471	24.16	49.0
471	24.15	48.97
471	24.16	48.99
472	24.17	48.95
471	24.17	48.97
471	24.19	48.96
471	24.16	48.95
472	24.15	48.94
472	24.17	48.92
472	24.16	48.93
473	24.19	48.89
473	24.16	48.91
472	24.17	48.9
472	24.17	48.93
473	24.19	48.93
473	24.16	48.89
473	24.17	48.93
474	24.15	48.87
474	24.15	48.87
475	24.16	48.85
474	24.16	48.86
474	24.16	48.84
474	24.16	48.8
475	24.17	48.82
474	24.16	48.87
473	24.15	48.88
471	24.17	48.91
469	24.15	48.87
469	24.12	48.89
468	24.13	48.89
468	24.16	48.87
467	24.15	48.83
467	24.13	48.8
467	24.13	48.83
466	24.16	48.83
465	24.16	48.85
464	24.13	48.84
465	24.12	48.87
465	24.15	48.84
465	24.13	48.84
466	24.13	48.87
467	24.13	48.93
467	24.13	48.86
467	24.12	48.92
467	24.15	48.89
468	24.13	48.83
467	24.15	48.84
468	24.13	48.82
467	24.13	48.82
468	24.15	48.81
468	24.13	48.8
468	24.15	48.81
471	24.15	48.83
471	24.15	48.84
471	24.13	48.86
472	24.16	48.86
472	24.17	48.79
472	24.15	48.8
473	24.16	48.84
473	24.13	48.83
473	24.13	48.83
473	24.12	48.83
474	24.15	48.85
475	24.15	48.83
475	24.12	48.79
474	24.13	48.82
474	24.13	48.84
474	24.15	48.81
474	24.13	48.8
473	24.13	48.8
473	24.13	48.78
474	24.13	48.76
473	24.12	48.78
472	24.13	48.79
473	24.13	48.82
473	24.12	48.85
473	24.16	48.83
473	24.1	48.8
474	24.15	48.84
473	24.13	48.75
473	24.15	48.76
473	24.15	48.8
474	24.15	48.76
473	24.15	48.76
472	24.15	48.72
472	24.12	48.71
472	24.15	48.73
471	24.15	48.74
470	24.15	48.68
470	24.15	48.72
471	24.15	48.72
471	24.15	48.73
472	24.12	48.68
471	24.13	48.73
471	24.1	48.72
470	24.15	48.73
470	24.13	48.73
471	24.12	48.71
470	24.13	48.7
470	24.12	48.7
469	24.12	48.69
469	24.12	48.71
470	24.12	48.74
470	24.13	48.77
471	24.13	48.75
471	24.15	48.74
471	24.12	48.74
471	24.12	48.69
470	24.15	48.72
470	24.13	48.77
470	24.13	48.7
469	24.13	48.68
469	24.12	48.73
470	24.12	48.67
469	24.13	48.7
468	24.12	48.65
468	24.15	48.73
469	24.12	48.72
468	24.15	48.66
469	24.13	48.65
470	24.13	48.65
469	24.13	48.68
469	24.12	48.67
469	24.15	48.67
469	24.15	48.63
470	24.13	48.66
470	24.15	48.65
469	24.13	48.65
470	24.12	48.69
469	24.13	48.64
469	24.13	48.63
469	24.12	48.6
470	24.12	48.65
469	24.13	48.64
470	24.13	48.65
470	24.12	48.68
470	24.12	48.64
470	24.12	48.63
470	24.13	48.7
470	24.12	48.65
470	24.13	48.62
470	24.12	48.63
470	24.13	48.63
471	24.12	48.66
472	24.15	48.64
472	24.1	48.63
472	24.1	48.64
471	24.13	48.6
471	24.12	48.58
471	24.15	48.6
471	24.12	48.55
471	24.12	48.57
471	24.13	48.58
471	24.13	48.63
471	24.1	48.64
471	24.13	48.58
471	24.1	48.56
471	24.1	48.58
471	24.13	48.57
471	24.12	48.58
470	24.1	48.54
470	24.1	48.56
470	24.12	48.56
470	24.13	48.53
470	24.15	48.53
470	24.12	48.55
470	24.15	48.53
470	24.15	48.56
469	24.12	48.55
469	24.1	48.56
468	24.12	48.57
467	24.13	48.53
467	24.12	48.58
468	24.13	48.53
468	24.12	48.51
469	24.12	48.55
469	24.13	48.54
470	24.1	48.53
469	24.13	48.52
469	24.12	48.54
469	24.13	48.51
469	24.13	48.52
469	24.12	48.51
469	24.12	48.51
469	24.1	48.47
468	24.13	48.55
468	24.12	48.48
468	24.12	48.52
468	24.12	48.5
468	24.1	48.53
468	24.1	48.57
467	24.12	48.55
467	24.12	48.5
468	24.12	48.52
467	24.12	48.48
468	24.12	48.49
469	24.1	48.54
469	24.12	48.55
469	24.1	48.56
469	24.12	48.55
469	24.1	48.54
469	24.12	48.56
468	24.1	48.54
468	24.1	48.5
468	24.1	48.51
467	24.1	48.53
467	24.09	48.46
467	24.1	48.49
467	24.1	48.49
467	24.09	48.45
467	24.12	48.47
467	24.1	48.46
467	24.09	48.46
467	24.1	48.48
467	24.09	48.47
467	24.09	48.46
467	24.1	48.46
467	24.12	48.44
468	24.1	48.45
468	24.12	48.44
468	24.09	48.46
468	24.12	48.48
468	24.12	48.51
468	24.09	48.56
468	24.1	48.5
468	24.12	48.46
468	24.1	48.46
468	24.12	48.44
469	24.09	48.45
468	24.12	48.49
468	24.1	48.46
468	24.07	48.52
469	24.1	48.51
469	24.1	48.46
468	24.09	48.49
468	24.09	48.43
468	24.12	48.44
467	24.1	48.41
468	24.1	48.47
468	24.1	48.46
468	24.1	48.45
467	24.1	48.44
467	24.13	48.41
467	24.13	48.44
467	24.1	48.46
466	24.07	48.44
467	24.12	48.42
467	24.12	48.38
467	24.1	48.37
466	24.1	48.4
468	24.09	48.4
467	24.12	48.46
467	24.12	48.46
467	24.07	48.44
466	24.1	48.4
466	24.1	48.4
467	24.1	48.38
466	24.09	48.36
466	24.1	48.36
466	24.12	48.39
467	24.1	48.36
467	24.1	48.38
467	24.1	48.38
467	24.1	48.37
467	24.1	48.39
467	24.1	48.39
468	24.09	48.36
468	24.09	48.4
468	24.1	48.33
467	24.1	48.35
468	24.1	48.37
467	24.12	48.41
467	24.1	48.41
465	24.12	48.41
467	24.09	48.44
468	24.12	48.44
468	24.1	48.36
469	24.1	48.33
468	24.1	48.36
468	24.12	48.36
469	24.09	48.35
468	24.12	48.36
468	24.1	48.35
469	24.1	48.35
469	24.1	48.35
470	24.1	48.36
468	24.1	48.36
468	24.07	48.4
469	24.1	48.38
469	24.09	48.38
470	24.07	48.39
469	24.1	48.34
469	24.1	48.36
469	24.06	48.35
469	24.1	48.39
469	24.09	48.41
468	24.1	48.37
468	24.12	48.36
467	24.09	48.38
467	24.1	48.35
466	24.1	48.37
466	24.09	48.38
466	24.12	48.38
464	24.06	48.3
464	24.09	48.35
464	24.09	48.36
465	24.1	48.34
465	24.1	48.31
464	24.1	48.33
465	24.12	48.31
465	24.1	48.33
465	24.1	48.36
465	24.1	48.38
465	24.1	48.37
466	24.09	48.31
467	24.1	48.33
467	24.09	48.35
467	24.09	48.35
466	24.1	48.39
466	24.1	48.37
465	24.1	48.35
465	24.07	48.36
466	24.07	48.31
466	24.1	48.34
467	24.07	48.38
466	24.07	48.35
467	24.09	48.28
467	24.07	48.33
466	24.09	48.32
466	24.07	48.37
466	24.1	48.37
465	24.1	48.36
465	24.05	48.35
465	24.1	48.32
465	24.09	48.32
463	24.09	48.33
463	24.07	48.35
462	24.09	48.32
463	24.09	48.26
463	24.06	48.32
463	24.1	48.29
464	24.07	48.28
466	24.09	48.28
466	24.1	48.31
465	24.1	48.3
464	24.09	48.25
465	24.07	48.3
464	24.1	48.32
464	24.1	48.27
464	24.1	48.25
464	24.09	48.29
464	24.1	48.26
463	24.09	48.3
462	24.1	48.25
463	24.07	48.28
462	24.09	48.28
461	24.09	48.27
461	24.07	48.31
461	24.09	48.31
462	24.09	48.31
463	24.09	48.29
462	24.09	48.23
462	24.07	48.26
461	24.07	48.24
461	24.09	48.27
462	24.09	48.27
462	24.09	48.27
463	24.07	48.32
463	24.06	48.26
463	24.09	48.27
463	24.09	48.29
463	24.1	48.27
463	24.09	48.26
463	24.1	48.25
462	24.12	48.21
462	24.1	48.22
462	24.09	48.23
463	24.1	48.2
464	24.09	48.23
463	24.07	48.29
463	24.09	48.25
464	24.1	48.25
463	24.09	48.22
462	24.09	48.26
462	24.09	48.2
462	24.1	48.26
462	24.1	48.23
464	24.07	48.27
464	24.1	48.24
464	24.1	48.2
464	24.1	48.3
464	24.1	48.24
464	24.1	48.23
464	24.12	48.24
464	24.12	48.21
464	24.1	48.25
464	24.12	48.29
465	24.1	48.27
465	24.1	48.24
464	24.1	48.25
463	24.09	48.21
464	24.12	48.22
463	24.09	48.19
463	24.07	48.17
463	24.1	48.22
463	24.13	48.2
463	24.09	48.15
462	24.1	48.17
462	24.12	48.09
463	24.13	48.19
463	24.12	48.19
463	24.09	48.16
462	24.12	48.19
463	24.12	48.17
462	24.09	48.14
463	24.1	48.2
462	24.1	48.17
463	24.1	48.18
463	24.12	48.17
463	24.12	48.13
463	24.12	48.16
463	24.12	48.14
462	24.1	48.15
462	24.1	48.16
462	24.09	48.22
463	24.09	48.19
463	24.07	48.19
463	24.12	48.18
463	24.12	48.13
463	24.1	48.18
463	24.09	48.17
463	24.12	48.22
463	24.1	48.17
464	24.1	48.17
464	24.1	48.13
463	24.13	48.16
464	24.1	48.15
464	24.09	48.18
464	24.09	48.19
465	24.09	48.14
465	24.1	48.13
465	24.12	48.15
464	24.09	48.18
464	24.12	48.17
465	24.1	48.13
465	24.1	48.12
465	24.1	48.13
466	24.12	48.14
465	24.09	48.14
466	24.09	48.18
465	24.12	48.1
465	24.09	48.13
466	24.12	48.12
466	24.1	48.14
466	24.1	48.19
465	24.09	48.18
465	24.1	48.19
467	24.1	48.12
467	24.1	48.08
466	24.09	48.14
465	24.12	48.17
465	24.13	48.18
466	24.12	48.12
466	24.12	48.13
467	24.12	48.11
467	24.1	48.09
466	24.12	48.09
467	24.1	48.1
468	24.1	48.16
468	24.12	48.12
468	24.12	48.15
467	24.12	48.11
467	24.1	48.09
467	24.13	48.09
466	24.12	48.16
466	24.1	48.13
466	24.1	48.14
466	24.12	48.15
466	24.1	48.08
465	24.12	48.14
465	24.12	48.14
466	24.1	48.15
466	24.1	48.16
466	24.1	48.16
465	24.13	48.11
465	24.1	48.13
465	24.12	48.13
465	24.13	48.16
465	24.1	48.13
466	24.1	48.1
466	24.12	48.09
466	24.13	48.09
465	24.13	48.12
466	24.1	48.12
466	24.12	48.14
466	24.13	48.11
466	24.1	48.12
466	24.12	48.13
466	24.1	48.09
466	24.13	48.04
466	24.1	48.17
465	24.13	48.17
466	24.12	48.12
466	24.15	48.12
467	24.12	48.11
466	24.12	48.06
467	24.13	48.08
466	24.13	48.11
467	24.12	48.13
467	24.1	48.06
467	24.09	48.01
467	24.12	48.07
467	24.12	48.1
467	24.12	48.14
468	24.12	48.07
468	24.13	48.13
467	24.1	48.11
468	24.13	48.16
468	24.13	48.09
469	24.13	48.07
469	24.13	48.06
469	24.13	48.09
468	24.13	48.06
469	24.12	48.04
468	24.12	48.06
469	24.13	48.05
469	24.12	48.06
469	24.1	48.06
470	24.12	48.1
469	24.13	48.12
470	24.13	48.12
469	24.1	48.12
471	24.1	48.09
470	24.1	48.1
470	24.1	48.12
471	24.13	48.11
471	24.13	48.11
471	24.12	48.11
471	24.13	48.13
470	24.15	48.1
470	24.13	48.13
471	24.13	48.07
470	24.12	48.09
471	24.13	48.11
471	24.13	48.06
470	24.13	48.08
470	24.13	48.09
471	24.13	48.09
472	24.13	48.08
472	24.12	48.06
472	24.12	48.12
471	24.16	48.15
471	24.13	48.09
471	24.13	48.12
472	24.13	48.11
473	24.1	48.08
473	24.15	48.16
473	24.15	48.15
473	24.16	48.07
473	24.13	48.1
473	24.13	48.08
474	24.16	48.09
474	24.15	48.06
474	24.13	48.08
475	24.15	48.04
474	24.16	48.06
473	24.16	48.03
472	24.15	48.04
473	24.15	48.05
472	24.17	48.05
472	24.15	48.0
471	24.16	48.0
472	24.17	48.04
472	24.15	48.08
473	24.13	48.03
474	24.15	48.03
475	24.13	48.07
474	24.17	48.04
475	24.17	48.05
475	24.19	48.08
476	24.17	48.04
476	24.16	48.08
476	24.15	48.1
477	24.17	48.08
477	24.16	48.09
478	24.17	48.06
478	24.17	48.06
478	24.15	48.06
480	24.15	48.09
480	24.16	48.05
480	24.16	48.08
480	24.16	48.03
479	24.15	48.04
479	24.16	48.09
480	24.16	48.11
480	24.19	48.08
478	24.19	48.06
479	24.19	48.08
480	24.19	48.04
480	24.2	48.07
479	24.17	48.04
480	24.17	48.03
479	24.19	48.04
479	24.17	48.07
479	24.16	48.05
478	24.19	48.08
478	24.17	48.1
478	24.16	48.06
478	24.16	48.04
479	24.17	48.03
479	24.17	48.01
480	24.19	48.05
480	24.17	48.06
482	24.17	48.04
481	24.16	48.03
481	24.16	48.07
481	24.17	48.06
482	24.16	48.04
481	24.17	48.1
481	24.16	48.09
481	24.17	48.09
481	24.15	48.04
482	24.17	48.0
482	24.19	48.02
481	24.19	48.01
480	24.17	48.02
481	24.17	48.01
481	24.17	48.03
482	24.19	48.04
482	24.19	48.03
482	24.17	48.07
482	24.15	48.03
482	24.19	48.05
481	24.19	48.02
481	24.17	48.08
481	24.17	48.04
480	24.19	48.02
481	24.17	48.04
482	24.2	48.06
482	24.19	48.08
482	24.2	48.02
482	24.19	48.01
483	24.19	48.07
483	24.19	48.07
483	24.2	48.06
482	24.2	48.02
482	24.2	48.0
482	24.19	48.05
482	24.19	48.0
483	24.19	47.96
483	24.2	48.04
483	24.2	47.96
482	24.21	47.97
482	24.21	47.98
483	24.19	48.01
482	24.19	48.0
484	24.21	47.99
484	24.2	48.0
484	24.21	47.96
483	24.19	47.94
483	24.2	47.95
483	24.21	47.95
482	24.21	47.96
482	24.21	48.0
482	24.21	47.99
482	24.21	47.98
481	24.24	47.99
482	24.21	47.89
482	24.21	47.95
482	24.23	47.92
482	24.23	47.94
482	24.23	47.93
483	24.21	47.89
482	24.23	47.92
481	24.23	47.94
481	24.21	47.93
482	24.23	47.96
482	24.2	47.99
483	24.23	47.98
482	24.23	47.95
483	24.23	47.98
483	24.21	47.94
482	24.21	47.98
482	24.21	47.95
483	24.21	47.94
483	24.21	47.91
483	24.21	47.94
484	24.23	47.93
484	24.23	47.94
484	24.21	47.94
484	24.23	47.92
484	24.24	47.93
484	24.23	47.94
483	24.23	47.91
483	24.24	47.94
483	24.24	47.97
483	24.23	47.94
483	24.24	47.92
483	24.24	47.94
482	24.21	47.95
482	24.21	47.98
482	24.24	47.96
482	24.23	47.96
483	24.24	47.94
482	24.24	47.97
482	24.23	47.95
482	24.23	47.97
483	24.24	47.94
484	24.26	47.95
486	24.2	47.94
485	24.23	47.94
485	24.24	47.89
485	24.26	47.97
485	24.21	47.9
486	24.23	47.92
486	24.26	47.91
485	24.23	47.93
484	24.24	47.96
484	24.23	47.91
484	24.26	47.92
484	24.24	47.93
484	24.26	47.93
484	24.26	47.93
484	24.26	47.92
484	24.24	47.91
484	24.24	47.91
484	24.24	47.92
484	24.26	47.93
484	24.23	47.92
484	24.24	47.94
483	24.26	47.92
483	24.26	47.88
484	24.27	47.92
484	24.24	47.93
484	24.24	47.93
484	24.26	47.92
483	24.26	47.93
483	24.24	47.93
483	24.24	47.9
483	24.26	47.88
484	24.27	47.95
486	24.26	47.92
485	24.24	47.9
485	24.23	47.92
485	24.23	47.91
485	24.24	47.87
484	24.24	47.91
483	24.23	47.89
483	24.23	47.92
484	24.24	47.95
484	24.24	47.94
485	24.24	47.92
485	24.24	47.93
486	24.24	47.91
486	24.24	47.93
485	24.26	47.95
486	24.24	47.89
486	24.27	47.91
484	24.26	47.93
484	24.26	47.92
484	24.26	47.95
485	24.24	47.92
484	24.26	47.96
483	24.26	47.9
483	24.27	47.89
483	24.27	47.91
483	24.24	47.92
482	24.26	47.93
481	24.28	47.91
480	24.26	47.92
481	24.28	47.93
481	24.24	47.91
481	24.26	47.91
481	24.27	47.97
481	24.24	47.91
481	24.27	47.88
482	24.26	47.92
482	24.27	47.95
482	24.26	47.94
482	24.27	47.9
482	24.26	47.93
482	24.26	47.93
483	24.27	47.93
482	24.26	47.93
483	24.26	47.93
483	24.27	47.91
484	24.27	47.91
484	24.28	47.89
484	24.26	47.93
485	24.26	47.93
485	24.28	47.95
486	24.27	47.91
485	24.28	47.93
486	24.28	47.96
486	24.27	47.91
486	24.27	47.93
485	24.26	47.95
484	24.26	47.94
484	24.27	47.9
484	24.28	47.93
484	24.28	47.92
484	24.27	47.95
484	24.28	47.99
484	24.27	47.93
485	24.27	47.99
485	24.27	47.99
485	24.28	47.96
486	24.27	47.93
485	24.27	47.96
486	24.3	47.95
485	24.28	47.93
486	24.28	47.91
487	24.28	47.96
488	24.27	47.97
488	24.3	47.97
488	24.27	47.99
490	24.28	47.96
490	24.27	47.99
491	24.28	47.95
491	24.27	47.97
490	24.27	47.93
491	24.28	47.96
491	24.28	47.97
491	24.28	47.99
491	24.27	47.95
492	24.28	47.95
491	24.28	47.99
491	24.27	48.0
491	24.26	48.0
492	24.27	48.02
492	24.28	48.01
492	24.27	47.93
493	24.27	47.95
493	24.28	47.96
494	24.3	47.96
494	24.28	47.96
494	24.28	47.96
494	24.28	47.95
493	24.3	47.93
492	24.28	47.97
492	24.28	47.99
492	24.27	47.91
492	24.28	47.93
491	24.27	47.95
491	24.27	47.94
490	24.27	48.0
490	24.27	47.96
490	24.27	47.98
491	24.28	48.0
491	24.3	47.99
490	24.26	47.97
491	24.28	48.0
492	24.3	47.99
492	24.27	47.97
493	24.27	47.95
493	24.28	47.93
493	24.27	47.92
493	24.27	47.99
492	24.27	47.97
492	24.26	47.96
493	24.28	47.97
493	24.27	47.98
491	24.3	47.98
492	24.31	47.99
492	24.3	48.02
493	24.3	48.01
492	24.27	48.05
493	24.3	48.04
493	24.31	47.97
492	24.28	47.99
493	24.28	48.02
493	24.27	48.0
493	24.27	48.0
494	24.28	48.02
493	24.31	48.01
493	24.3	48.0
494	24.28	48.04
493	24.31	48.01
494	24.28	48.01
494	24.27	47.99
494	24.3	48.0
494	24.28	48.02
493	24.27	47.97
494	24.33	48.0
493	24.3	48.05
493	24.3	48.0
493	24.31	48.06
493	24.33	48.03
494	24.31	48.04
494	24.3	48.01
495	24.3	48.04
495	24.3	48.01
495	24.33	47.96
495	24.33	47.99
494	24.31	47.95
494	24.3	47.99
495	24.3	48.0
495	24.31	48.01
496	24.3	47.99
495	24.34	47.99
494	24.33	48.01
495	24.31	48.0
495	24.34	47.98
495	24.33	48.02
496	24.33	47.95
495	24.34	47.94
495	24.3	47.94
496	24.3	47.98
496	24.31	47.97
497	24.31	48.0
497	24.33	48.03
497	24.3	48.01
497	24.31	47.99
497	24.33	48.03
496	24.31	48.03
497	24.31	48.05
497	24.33	48.01
497	24.34	48.05
498	24.31	48.01
498	24.31	47.98
498	24.31	47.96
499	24.33	48.0
499	24.33	47.98
499	24.31	47.93
499	24.33	47.92
500	24.33	47.97
501	24.33	47.96
501	24.31	48.01
502	24.31	48.05
503	24.31	48.0
502	24.33	47.99
501	24.36	47.94
500	24.31	47.99
500	24.31	47.97
499	24.31	48.01
500	24.33	48.03
500	24.33	48.04
500	24.31	48.04
501	24.34	48.04
502	24.33	48.03
502	24.34	48.0
501	24.33	47.98
501	24.33	48.0
502	24.36	48.02
502	24.34	48.02
501	24.34	48.04
502	24.33	48.0
502	24.36	47.95
502	24.34	47.98
503	24.33	47.97
503	24.34	47.94
503	24.31	47.98
504	24.36	47.99
504	24.34	47.95
504	24.34	47.98
504	24.34	47.98
505	24.34	48.03
504	24.33	47.94
504	24.34	47.98
504	24.36	47.98
504	24.34	47.98
505	24.34	48.0
505	24.34	48.02
504	24.36	48.03
504	24.34	48.04
505	24.34	48.03
505	24.36	48.09
505	24.33	48.11
505	24.36	48.06
506	24.34	48.04
507	24.36	48.02
508	24.34	48.09
507	24.34	48.06
507	24.34	48.11
507	24.36	48.07
508	24.36	48.03
508	24.36	48.04
508	24.34	48.04
509	24.36	48.0
510	24.38	48.03
510	24.37	48.03
510	24.37	48.01
509	24.36	47.99
509	24.37	48.04
509	24.36	48.07
508	24.36	48.02
509	24.36	48.06
509	24.37	47.99
510	24.37	47.96
511	24.37	47.96
511	24.36	48.02
511	24.37	47.99
511	24.36	47.99
512	24.37	47.94
512	24.37	47.95
513	24.38	48.04
512	24.37	48.08
512	24.38	48.06
512	24.38	48.06
512	24.37	48.01
511	24.38	48.03
512	24.38	48.01
511	24.37	48.06
511	24.38	48.0
510	24.37	48.02
510	24.4	47.97
509	24.36	48.04
509	24.38	47.98
509	24.37	48.0
509	24.37	48.02
509	24.4	47.99
509	24.4	47.99
509	24.37	47.97
508	24.38	47.88
506	24.4	47.98
506	24.4	47.98
507	24.38	48.0
508	24.37	48.0
508	24.41	47.99
507	24.38	48.04
507	24.38	48.04
507	24.38	48.0
507	24.38	48.07
508	24.4	48.01
507	24.4	48.0
507	24.4	47.98
507	24.4	47.94
507	24.4	47.84
506	24.38	47.86
508	24.38	47.93
508	24.38	47.82
509	24.38	47.88
507	24.38	47.93
507	24.38	47.95
507	24.38	47.99
508	24.37	48.04
507	24.38	47.95
508	24.38	48.01
509	24.4	47.98
509	24.38	47.94
508	24.38	47.93
508	24.37	47.94
508	24.37	47.94
508	24.38	48.0
508	24.4	48.04
508	24.36	48.0
507	24.38	47.99
508	24.41	48.01
508	24.41	47.93
508	24.4	47.94
509	24.4	47.94
507	24.4	47.91
508	24.4	47.91
508	24.38	47.88
508	24.4	47.93
509	24.4	47.87
508	24.41	47.92
508	24.4	48.0
509	24.38	47.98
509	24.41	47.98
509	24.41	48.0
510	24.4	48.0
512	24.4	47.94
513	24.41	47.93
513	24.43	47.97
513	24.41	47.93
512	24.4	48.0
512	24.4	47.95
512	24.4	47.93
512	24.4	47.98
512	24.43	47.95
512	24.43	48.01
511	24.43	47.98
511	24.43	47.93
511	24.41	47.94
511	24.43	47.99
511	24.43	47.97
511	24.4	47.9
511	24.43	47.89
510	24.41	47.93
510	24.43	47.92
511	24.41	47.91
511	24.43	47.92
511	24.46	47.91
510	24.44	47.93
510	24.43	47.91
511	24.43	47.88
511	24.43	47.87
511	24.43	47.88
510	24.43	47.9
510	24.43	47.89
511	24.43	47.89
511	24.43	47.92
512	24.43	47.85
512	24.41	47.86
512	24.44	47.83
512	24.44	47.79
512	24.43	47.86
511	24.44	47.87
512	24.44	47.88
510	24.46	47.85
509	24.44	47.83
509	24.43	47.8
508	24.44	47.68
507	24.43	47.71
507	24.43	47.79
508	24.44	47.87
508	24.43	47.93
510	24.43	47.88
509	24.43	47.89
509	24.44	47.92
509	24.47	47.8
509	24.43	47.84
509	24.44	47.81
509	24.43	47.79
509	24.46	47.77
509	24.41	47.75
509	24.44	47.82
509	24.43	47.77
510	24.44	47.87
510	24.47	47.75
509	24.44	47.78
509	24.46	47.74
511	24.44	47.75
511	24.46	47.72
511	24.44	47.71
510	24.44	47.75
510	24.43	47.81
510	24.43	47.9
510	24.44	47.81
510	24.46	47.8
511	24.44	47.84
511	24.44	47.89
510	24.46	47.85
510	24.43	47.89
510	24.44	47.86
510	24.46	47.89
509	24.44	47.83
509	24.44	47.85
510	24.46	47.76
510	24.46	47.73
510	24.46	47.76
511	24.44	47.86
511	24.44	47.83
510	24.44	47.83
511	24.46	47.8
510	24.48	47.82
511	24.47	47.79
511	24.44	47.84
511	24.47	47.77
512	24.48	47.82
511	24.47	47.85
511	24.47	47.85
510	24.47	47.76
511	24.48	47.65
511	24.47	47.66
510	24.46	47.65
510	24.47	47.63
509	24.47	47.66
509	24.47	47.78
508	24.47	47.83
508	24.47	47.73
508	24.46	47.61
508	24.46	47.63
509	24.46	47.65
508	24.46	47.65
